Latitude;(decimal;degrees):;52527,00;;;;;;;;
Longitude;(decimal;degrees):;11393,00;;;;;;;;
Elevation;(m):;49;;;;;;;;;
Radiation;database:;PVGIS-SARAH2;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
Slope:;25;deg.;;;;;;;;;
Azimuth:;8;deg.;;;;;;;;;
Nominal;power;of;the;PV;system;(c-Si);(kWp):;1800.0;;;
System;losses;(%):;14.0;;;;;;;;
time;P;G(i);H_sun;T2m;WS10m;Int;;;;;
20200621:0711;561006.0;387.03;35.75;16. Mrz;Feb 97;0.0;;;;;
20200621:0811;912888.0;627.35;44.57;17.53;03. Jan;0.0;;;;;
20200621:0911;1221876.0;854.49;52.46;18.86;Mrz 24;0.0;;;;;
20200621:1011;1410534.0;1004.78;58.39;20. Jul;Mrz 38;0.0;;;;;
20200621:1111;1424646.0;1024.99;60.9;21. Apr;Mrz 31;0.0;;;;;
20200621:1211;1400616.0;1011.91;59.08;21.85;Mrz 17;0.0;;;;;
20200621:1311;1314990.0;947.33;53.61;22.42;Feb 97;0.0;;;;;
20200621:1411;1123560.0;799.82;45.96;22.83;02. Sep;0.0;;;;;
20200621:1511;896868.0;633.13;37.24;22.96;Feb 83;0.0;;;;;
20200621:1611;538110.0;386.99;28.15;22.83;02. Sep;0.0;;;;;
20200621:1711;279738.0;232.62;19.13;22. Mai;Feb 62;0.0;;;;;
20200621:1811;45792.0;60.68;19998,00;21.77;Jan 66;0.0;;;;;
20200621:1911;5040.0;12. Dez;45109,00;20.75;Jan 45;0.0;;;;;
20200621:2011;0.0;0.0;0.0;18.89;Jan 38;0.0;;;;;
20200621:2111;0.0;0.0;0.0;18.66;0.83;0.0;;;;;
20200621:2211;0.0;0.0;0.0;18.66;0.34;0.0;;;;;
20200621:2311;0.0;0.0;0.0;17.86;0.41;0.0;;;;;
20200622:0011;0.0;0.0;0.0;15.94;01. Mrz;0.0;;;;;
20200622:0111;0.0;0.0;0.0;14.53;Jan 59;0.0;;;;;
20200622:0211;0.0;0.0;0.0;14.27;Jan 72;0.0;;;;;
20200622:0311;0.0;0.0;0.0;14.53;Jan 86;0.0;;;;;
20200622:0411;60840.0;55.93;42614,00;15.24;Feb 34;0.0;;;;;
20200622:0511;125784.0;128.48;17.65;16.72;Feb 55;0.0;;;;;
20200622:0611;423360.0;317.76;26.62;17.68;Mrz 24;0.0;;;;;
20200622:0711;762120.0;528.72;35.72;18.49;Mrz 38;0.0;;;;;
20200622:0811;664506.0;461.41;44.54;19.65;Mrz 59;0.0;;;;;
20200622:0911;942102.0;657.31;52.44;20.59;Mrz 66;0.0;;;;;
20200622:1011;745578.0;521.41;58.37;21.13;Mrz 86;0.0;;;;;
20200622:1111;740160.0;519.25;60.9;21.87;04. Jul;0.0;;;;;
20200622:1211;978228.0;690.04;59.09;22.79;Apr 14;0.0;;;;;
20200622:1311;1061262.0;750.44;53.63;23.13;04. Jul;0.0;;;;;
20200622:1411;963324.0;677.62;45.98;23.32;04. Jul;0.0;;;;;
20200622:1511;741060.0;520.37;37.27;23.27;Mrz 93;0.0;;;;;
20200622:1611;586908.0;420.54;28.18;23. Jan;Mrz 79;0.0;;;;;
20200622:1711;271044.0;218.27;19.16;22.52;Mrz 52;0.0;;;;;
20200622:1811;53262.0;64.8;21094,00;21.54;Feb 83;0.0;;;;;
20200622:1911;5940.0;13. Mai;26330,00;20.34;Feb 21;0.0;;;;;
20200622:2011;0.0;0.0;0.0;18.98;Feb 21;0.0;;;;;
20200622:2111;0.0;0.0;0.0;18. Feb;02. Jul;0.0;;;;;
20200622:2211;0.0;0.0;0.0;17.17;02. Jul;0.0;;;;;
20200622:2311;0.0;0.0;0.0;16.34;2.0;0.0;;;;;
20200623:0011;0.0;0.0;0.0;15.72;Jan 86;0.0;;;;;
20200623:0111;0.0;0.0;0.0;15.17;Jan 79;0.0;;;;;
20200623:0211;0.0;0.0;0.0;14.74;Jan 72;0.0;;;;;
20200623:0311;0.0;0.0;0.0;13.94;Jan 72;0.0;;;;;
20200623:0411;58608.0;54.07;45269,00;13.77;Jan 52;0.0;;;;;
20200623:0511;142722.0;132.44;17.61;14.87;Jan 17;0.0;;;;;
20200623:0611;414648.0;310.35;26.58;16. Mrz;Jan 24;0.0;;;;;
20200623:0711;727776.0;512.99;35.68;18.15;Jan 17;0.0;;;;;
20200623:0811;991692.0;698.25;44.5;19.39;Jan 79;0.0;;;;;
20200623:0911;1217448.0;868.78;52.41;20. Mrz;Feb 28;0.0;;;;;
20200623:1011;1344366.0;974.06;58.35;21. Nov;Feb 41;0.0;;;;;
20200623:1111;1401174.0;1025.33;60.88;21.94;Feb 48;0.0;;;;;
20200623:1211;1399464.0;1025.02;59.09;22.68;Feb 62;0.0;;;;;
20200623:1311;1284588.0;932.28;53.65;23.24;Feb 69;0.0;;;;;
20200623:1411;1126116.0;806.69;46.01;23.59;Feb 76;0.0;;;;;
20200623:1511;901476.0;639.92;37.3;23.71;Feb 69;0.0;;;;;
20200623:1611;605772.0;437.58;28.21;23.55;Feb 69;0.0;;;;;
20200623:1711;281538.0;232.96;19.19;23.15;Feb 48;0.0;;;;;
20200623:1811;52110.0;64.42;21824,00;22.26;Jan 93;0.0;;;;;
20200623:1911;5922.0;13. Mai;27061,00;20.74;Feb 14;0.0;;;;;
20200623:2011;0.0;0.0;0.0;19.18;Feb 34;0.0;;;;;
20200623:2111;0.0;0.0;0.0;17.99;Feb 28;0.0;;;;;
20200623:2211;0.0;0.0;0.0;16.96;02. Jul;0.0;;;;;
20200623:2311;0.0;0.0;0.0;15.99;Jan 86;0.0;;;;;
20200624:0011;0.0;0.0;0.0;15. Jan;Jan 72;0.0;;;;;
20200624:0111;0.0;0.0;0.0;14.25;Jan 59;0.0;;;;;
20200624:0211;0.0;0.0;0.0;13.44;Jan 52;0.0;;;;;
20200624:0311;0.0;0.0;0.0;Dez 82;Jan 52;0.0;;;;;
20200624:0411;52308.0;49.41;45147,00;Dez 75;Jan 31;0.0;;;;;
20200624:0511;116244.0;122.96;17.57;14.76;0.9;0.0;;;;;
20200624:0611;409572.0;310.0;26.53;16.88;01. Mrz;0.0;;;;;
20200624:0711;720162.0;507.74;35.64;18.55;Jan 31;0.0;;;;;
20200624:0811;991926.0;704.15;44.46;20. Jul;Jan 38;0.0;;;;;
20200624:0911;1168398.0;844.19;52.37;21.24;Jan 59;0.0;;;;;
20200624:1011;1187046.0;861.79;58.32;22.51;02. Jul;0.0;;;;;
20200624:1111;1148778.0;830.46;60.87;23. Mrz;Feb 62;0.0;;;;;
20200624:1211;785412.0;559.74;59.09;23.77;02. Sep;0.0;;;;;
20200624:1311;643014.0;457.99;53.66;23.72;02. Sep;0.0;;;;;
20200624:1411;454302.0;327.25;46.02;23.85;02. Sep;0.0;;;;;
20200624:1511;660276.0;468.55;37.31;23.84;Feb 83;0.0;;;;;
20200624:1611;395406.0;288.45;28.23;23.73;Feb 55;0.0;;;;;
20200624:1711;278604.0;232.2;19.21;23.52;Feb 28;0.0;;;;;
20200624:1811;53586.0;65.16;45087,00;22.84;Feb 14;0.0;;;;;
20200624:1911;5886.0;13. Mai;27791,00;21.53;Feb 14;0.0;;;;;
20200624:2011;0.0;0.0;0.0;20.36;Feb 14;0.0;;;;;
20200624:2111;0.0;0.0;0.0;19.48;Feb 34;0.0;;;;;
20200624:2211;0.0;0.0;0.0;18.83;Feb 21;0.0;;;;;
20200624:2311;0.0;0.0;0.0;18.13;02. Jul;0.0;;;;;
20200625:0011;0.0;0.0;0.0;17.46;02. Jul;0.0;;;;;
20200625:0111;0.0;0.0;0.0;17. Jan;Feb 14;0.0;;;;;
20200625:0211;0.0;0.0;0.0;16.78;Feb 14;0.0;;;;;
20200625:0311;0.0;0.0;0.0;16.82;Feb 14;0.0;;;;;
20200625:0411;12978.0;19.58;44994,00;17.15;Feb 48;0.0;;;;;
20200625:0511;87408.0;75.05;17.52;17.67;Feb 76;0.0;;;;;
20200625:0611;222174.0;166.21;26.48;18.44;Feb 69;0.0;;;;;
20200625:0711;414108.0;294.61;35.59;19.78;Feb 83;0.0;;;;;
20200625:0811;766620.0;536.11;44.41;20.86;02. Sep;0.0;;;;;
20200625:0911;554058.0;392.44;52.32;22.39;Mrz 52;0.0;;;;;
20200625:1011;254016.0;190.52;58.28;23.65;Apr 21;0.0;;;;;
20200625:1111;832230.0;589.9;60.84;23.89;Mrz 86;0.0;;;;;
20200625:1211;886302.0;632.41;59.08;24.89;Mrz 66;0.0;;;;;
20200625:1311;1035090.0;744.08;53.66;25.86;Mrz 59;0.0;;;;;
20200625:1411;670518.0;480.36;46.03;26.34;Mrz 52;0.0;;;;;
20200625:1511;413964.0;302.27;37.33;26.44;Mrz 52;0.0;;;;;
20200625:1611;346032.0;256.56;28.24;26.26;Mrz 45;0.0;;;;;
20200625:1711;267732.0;220.94;19.22;25.61;Feb 69;0.0;;;;;
20200625:1811;54630.0;65.87;22920,00;24.82;Feb 21;0.0;;;;;
20200625:1911;5814.0;13. Mai;27791,00;23.51;02. Jul;0.0;;;;;
20200625:2011;0.0;0.0;0.0;22. Nov;2.0;0.0;;;;;
20200625:2111;0.0;0.0;0.0;21.13;2.0;0.0;;;;;
20200625:2211;0.0;0.0;0.0;20.15;2.0;0.0;;;;;
20200625:2311;0.0;0.0;0.0;19.35;Jan 93;0.0;;;;;
20200626:0011;0.0;0.0;0.0;18.67;2.0;0.0;;;;;
20200626:0111;0.0;0.0;0.0;18.14;Feb 21;0.0;;;;;
20200626:0211;0.0;0.0;0.0;17.68;Feb 21;0.0;;;;;
20200626:0311;0.0;0.0;0.0;17. Feb;02. Jul;0.0;;;;;
20200626:0411;58950.0;55.0;36008,00;17. Sep;Jan 93;0.0;;;;;
20200626:0511;120528.0;123.67;17.47;18.21;Jan 66;0.0;;;;;
20200626:0611;397998.0;303.49;26.43;19.92;2.0;0.0;;;;;
20200626:0711;704970.0;502.44;35.54;21.79;Jan 86;0.0;;;;;
20200626:0811;962604.0;689.9;44.36;23.58;Jan 93;0.0;;;;;
20200626:0911;1062306.0;768.9;52.27;25. Jan;Feb 48;0.0;;;;;
20200626:1011;722268.0;519.43;58.24;25.99;03. Jan;0.0;;;;;
20200626:1111;725742.0;523.4;60.81;26. Mai;Feb 83;0.0;;;;;
20200626:1211;602370.0;436.32;59.07;26.53;Feb 76;0.0;;;;;
20200626:1311;378972.0;279.84;53.66;26.76;Feb 97;0.0;;;;;
20200626:1411;523944.0;381.38;46.04;26.87;Feb 34;0.0;;;;;
20200626:1511;795654.0;576.95;37.34;26.67;Jan 79;0.0;;;;;
20200626:1611;571140.0;420.48;28.25;25.24;01. Jan;0.0;;;;;
20200626:1711;234252.0;187.71;19.23;24.84;Jan 38;0.0;;;;;
20200626:1811;57690.0;67.26;22920,00;23.82;2.0;0.0;;;;;
20200626:1911;5814.0;13. Mai;27791,00;23. Mrz;Jan 72;0.0;;;;;
20200626:2011;0.0;0.0;0.0;22.28;Feb 14;0.0;;;;;
20200626:2111;0.0;0.0;0.0;21.65;Feb 14;0.0;;;;;
20200626:2211;0.0;0.0;0.0;20.93;Jan 79;0.0;;;;;
20200626:2311;0.0;0.0;0.0;20.27;Jan 72;0.0;;;;;
20200627:0011;0.0;0.0;0.0;19.71;Jan 66;0.0;;;;;
20200627:0111;0.0;0.0;0.0;19.24;Jan 59;0.0;;;;;
20200627:0211;0.0;0.0;0.0;18.27;Jan 66;0.0;;;;;
20200627:0311;0.0;0.0;0.0;17.65;Jan 66;0.0;;;;;
20200627:0411;54900.0;52.21;34182,00;17.52;Jan 45;0.0;;;;;
20200627:0511;136080.0;127.76;17.41;19. Apr;0.97;0.0;;;;;
20200627:0611;383184.0;294.77;26.37;21.58;0.9;0.0;;;;;
20200627:0711;675126.0;490.27;35.48;23.46;0.76;0.0;;;;;
20200627:0811;923634.0;677.67;44.3;25.44;0.83;0.0;;;;;
20200627:0911;1080000.0;805.63;52.22;26.98;Jan 17;0.0;;;;;
20200627:1011;1106712.0;825.89;58.19;27. Sep;Jan 79;0.0;;;;;
20200627:1111;1229274.0;923.22;60.78;28.34;Feb 21;0.0;;;;;
20200627:1211;1169712.0;875.21;59.05;28.75;Feb 28;0.0;;;;;
20200627:1311;1180026.0;875.6;53.65;29. Dez;Feb 83;0.0;;;;;
20200627:1411;789102.0;567.77;46.04;26.92;03. Mrz;0.0;;;;;
20200627:1511;754416.0;541.96;37.34;26. Mrz;Feb 55;0.0;;;;;
20200627:1611;573012.0;416.77;28.25;25.31;02. Sep;0.0;;;;;
20200627:1711;249390.0;200.14;19.23;24.27;Feb 76;0.0;;;;;
20200627:1811;71064.0;67.55;22920,00;23.72;Feb 62;0.0;;;;;
20200627:1911;4914.0;12. Dez;27791,00;24.48;Jan 79;0.0;;;;;
20200627:2011;0.0;0.0;0.0;23. Apr;Jan 86;0.0;;;;;
20200627:2111;0.0;0.0;0.0;22.63;Feb 14;0.0;;;;;
20200627:2211;0.0;0.0;0.0;22. Nov;Feb 28;0.0;;;;;
20200627:2311;0.0;0.0;0.0;21.39;Feb 28;0.0;;;;;
20200628:0011;0.0;0.0;0.0;20.62;2.0;0.0;;;;;
20200628:0111;0.0;0.0;0.0;19.98;Jan 79;0.0;;;;;
20200628:0211;0.0;0.0;0.0;19.37;Jan 72;0.0;;;;;
20200628:0311;0.0;0.0;0.0;19. Feb;Jan 79;0.0;;;;;
20200628:0411;1854.0;Aug 39;31625,00;19.25;Jan 86;0.0;;;;;
20200628:0511;146880.0;129.67;17.35;20. Jan;Jan 72;0.0;;;;;
20200628:0611;145548.0;116.43;26.31;21.66;Feb 21;0.0;;;;;
20200628:0711;202554.0;155.88;35.42;23.24;Feb 83;0.0;;;;;
20200628:0811;420354.0;303.12;44.24;23.53;Mrz 38;0.0;;;;;
20200628:0911;986850.0;693.31;52.16;23.63;Apr 69;0.0;;;;;
20200628:1011;520236.0;368.51;58.13;22.37;Apr 34;0.0;;;;;
20200628:1111;463464.0;332.16;60.73;23.37;Mrz 93;0.0;;;;;
20200628:1211;287064.0;212.65;59.02;23.52;Apr 28;0.0;;;;;
20200628:1311;872712.0;611.19;53.64;23. Feb;Apr 76;0.0;;;;;
20200628:1411;516780.0;365.09;46.03;22.42;Apr 55;0.0;;;;;
20200628:1511;110502.0;92.37;37.34;22.0;4.0;0.0;;;;;
20200628:1611;91278.0;78.9;28.25;21.56;Mrz 72;0.0;;;;;
20200628:1711;53622.0;51.96;19.23;21. Dez;Mrz 38;0.0;;;;;
20200628:1811;48456.0;48.26;22555,00;20.65;Feb 62;0.0;;;;;
20200628:1911;0.0;Jan 86;27426,00;19.25;Jan 86;0.0;;;;;
20200628:2011;0.0;0.0;0.0;18.87;Jan 86;0.0;;;;;
20200628:2111;0.0;0.0;0.0;18.55;02. Jul;0.0;;;;;
20200628:2211;0.0;0.0;0.0;18.32;Feb 28;0.0;;;;;
20200628:2311;0.0;0.0;0.0;18. Jan;Feb 14;0.0;;;;;
20200629:0011;0.0;0.0;0.0;17.35;Jan 93;0.0;;;;;
20200629:0111;0.0;0.0;0.0;16.79;Jan 86;0.0;;;;;
20200629:0211;0.0;0.0;0.0;16.35;Jan 79;0.0;;;;;
20200629:0311;0.0;0.0;0.0;15. Aug;Jan 66;0.0;;;;;
20200629:0411;58086.0;54.07;45146,00;15.52;Jan 52;0.0;;;;;
20200629:0511;130086.0;126.1;17.28;16.54;Jan 24;0.0;;;;;
20200629:0611;385848.0;287.9;26.24;17.86;Jan 59;0.0;;;;;
20200629:0711;351198.0;252.28;35.35;18.58;Jan 59;0.0;;;;;
20200629:0811;559404.0;393.86;44.18;19.58;Jan 86;0.0;;;;;
20200629:0911;856026.0;602.62;52.09;20.44;Feb 28;0.0;;;;;
20200629:1011;1279206.0;920.79;58.07;21. Jan;Feb 55;0.0;;;;;
20200629:1111;227160.0;171.27;60.68;21.67;03. Mrz;0.0;;;;;
20200629:1211;254538.0;189.55;58.98;21.79;Mrz 52;0.0;;;;;
20200629:1311;1195596.0;844.61;53.62;20.98;Mrz 52;0.0;;;;;
20200629:1411;984834.0;693.26;46.02;21.59;Feb 97;0.0;;;;;
20200629:1511;118854.0;98.15;37.33;21.95;Mrz 45;0.0;;;;;
20200629:1611;319590.0;233.28;28.25;21.71;Mrz 59;0.0;;;;;
20200629:1711;288270.0;235.27;19.22;21.18;Mrz 17;0.0;;;;;
20200629:1811;54810.0;66.36;45087,00;20.77;Mrz 24;0.0;;;;;
20200629:1911;5076.0;12. Dez;26696,00;19.85;03. Mrz;0.0;;;;;
20200629:2011;0.0;0.0;0.0;18.78;Feb 83;0.0;;;;;
20200629:2111;0.0;0.0;0.0;18.15;Feb 69;0.0;;;;;
20200629:2211;0.0;0.0;0.0;17.53;Feb 69;0.0;;;;;
20200629:2311;0.0;0.0;0.0;17. Jul;03. Mrz;0.0;;;;;
20200630:0011;0.0;0.0;0.0;16.69;Mrz 52;0.0;;;;;
20200630:0111;0.0;0.0;0.0;16.24;Mrz 79;0.0;;;;;
20200630:0211;0.0;0.0;0.0;15.97;Mrz 93;0.0;;;;;
20200630:0311;0.0;0.0;0.0;15.55;Mrz 86;0.0;;;;;
20200630:0411;22032.0;27. Apr;26512,00;15.21;04. Jul;0.0;;;;;
20200630:0511;153630.0;130.89;17.21;15.42;Mrz 86;0.0;;;;;
20200630:0611;409068.0;304.03;26.17;15.84;Mai 38;0.0;;;;;
20200630:0711;452142.0;313.23;35.28;17. Sep;Jun 34;0.0;;;;;
20200630:0811;922212.0;622.23;44.1;17.65;Jun 34;0.0;;;;;
20200630:0911;605178.0;414.92;52.02;17.92;Mai 93;0.0;;;;;
20200630:1011;542142.0;374.57;58.0;18.43;06. Jul;0.0;;;;;
20200630:1111;1301724.0;897.37;60.62;19. Apr;Jun 34;0.0;;;;;
20200630:1211;1103130.0;759.63;58.94;20.56;Jun 62;0.0;;;;;
20200630:1311;630180.0;436.03;53.59;20.61;Jun 55;0.0;;;;;
20200630:1411;760392.0;522.09;46.0;20.28;6.0;0.0;;;;;
20200630:1511;493794.0;344.43;37.32;20.0;Mai 45;0.0;;;;;
20200630:1611;320580.0;231.32;28.23;19. Jul;Apr 62;0.0;;;;;
20200630:1711;36054.0;38.49;44976,00;19. Mrz;Apr 55;0.0;;;;;
20200630:1811;71928.0;66.48;21459,00;18.92;Apr 21;0.0;;;;;
20200630:1911;6012.0;13. Mai;25965,00;18.52;04. Jul;0.0;;;;;
20200630:2011;0.0;0.0;0.0;17.95;Mrz 38;0.0;;;;;
20200630:2111;0.0;0.0;0.0;17.63;Feb 97;0.0;;;;;
20200630:2211;0.0;0.0;0.0;17.59;03. Mrz;0.0;;;;;
20200630:2311;0.0;0.0;0.0;17.77;Mrz 72;0.0;;;;;
20200701:0011;0.0;0.0;0.0;18.13;Apr 14;0.0;;;;;
20200701:0111;0.0;0.0;0.0;18. Mrz;Apr 34;0.0;;;;;
20200701:0211;0.0;0.0;0.0;18.26;Apr 28;0.0;;;;;
20200701:0311;0.0;0.0;0.0;18.15;04. Jul;0.0;;;;;
20200701:0411;22842.0;27.97;23955,00;17.94;Mrz 72;0.0;;;;;
20200701:0511;53208.0;51.0;17.13;17.84;03. Jan;0.0;;;;;
20200701:0611;85788.0;74.09;45195,00;18. Jul;Feb 34;0.0;;;;;
20200701:0711;103950.0;86.6;35.2;18.52;Mrz 93;0.0;;;;;
20200701:0811;210618.0;157.8;44.03;18.73;Apr 48;0.0;;;;;
20200701:0911;213732.0;159.73;51.94;18.44;Apr 14;0.0;;;;;
20200701:1011;216810.0;161.65;57.93;17.96;Mrz 24;0.0;;;;;
20200701:1111;135450.0;107.77;60.56;18. Apr;03. Mrz;0.0;;;;;
20200701:1211;386478.0;274.5;58.89;18.33;Feb 76;0.0;;;;;
20200701:1311;374508.0;267.07;53.56;18.78;Feb 69;0.0;;;;;
20200701:1411;146124.0;115.46;45.98;19.29;Mrz 38;0.0;;;;;
20200701:1511;232056.0;173.2;37.3;19.93;Mrz 17;0.0;;;;;
20200701:1611;164124.0;127.97;28.22;20.34;04. Jul;0.0;;;;;
20200701:1711;49932.0;49.07;19.18;20.34;Mrz 72;0.0;;;;;
20200701:1811;73422.0;69.08;20729,00;19.52;Mrz 45;0.0;;;;;
20200701:1911;5112.0;12. Dez;24869,00;18.87;03. Mrz;0.0;;;;;
20200701:2011;0.0;0.0;0.0;18.32;03. Mrz;0.0;;;;;
20200701:2111;0.0;0.0;0.0;18. Mai;Mrz 31;0.0;;;;;
20200701:2211;0.0;0.0;0.0;17.86;Mrz 45;0.0;;;;;
20200701:2311;0.0;0.0;0.0;17.42;Mrz 38;0.0;;;;;
20200702:0011;0.0;0.0;0.0;16.75;03. Mrz;0.0;;;;;
20200702:0111;0.0;0.0;0.0;16. Jun;Feb 62;0.0;;;;;
20200702:0211;0.0;0.0;0.0;15.48;Feb 34;0.0;;;;;
20200702:0311;0.0;0.0;0.0;15. Jul;Feb 14;0.0;;;;;
20200702:0411;54306.0;51.27;20668,00;15.13;02. Jul;0.0;;;;;
20200702:0511;102294.0;84.92;45063,00;15.96;Jan 93;0.0;;;;;
20200702:0611;343566.0;250.95;44952,00;17.14;Feb 97;0.0;;;;;
20200702:0711;238392.0;176.04;35.12;18.13;03. Jan;0.0;;;;;
20200702:0811;804294.0;556.39;43.94;18.95;03. Jan;0.0;;;;;
20200702:0911;608994.0;426.0;51.86;19.94;03. Jan;0.0;;;;;
20200702:1011;263088.0;194.37;57.85;20. Jun;Mrz 24;0.0;;;;;
20200702:1111;402570.0;288.22;60.49;21. Aug;Mrz 38;0.0;;;;;
20200702:1211;1044684.0;737.9;58.84;21.49;Mrz 38;0.0;;;;;
20200702:1311;1072206.0;758.98;53.52;21.89;Mrz 24;0.0;;;;;
20200702:1411;953298.0;670.61;45.95;22.26;Mrz 31;0.0;;;;;
20200702:1511;873684.0;613.05;37.27;22.24;03. Jan;0.0;;;;;
20200702:1611;192510.0;148.32;28.19;22. Mai;Feb 83;0.0;;;;;
20200702:1711;54702.0;52.92;19.16;21. Sep;Feb 76;0.0;;;;;
20200702:1811;61074.0;58.24;19633,00;21.35;Feb 48;0.0;;;;;
20200702:1911;0.0;Apr 66;23408,00;18.71;2.0;0.0;;;;;
20200702:2011;0.0;0.0;0.0;17.72;Jan 79;0.0;;;;;
20200702:2111;0.0;0.0;0.0;16.98;Jan 86;0.0;;;;;
20200702:2211;0.0;0.0;0.0;16.33;Feb 14;0.0;;;;;
20200702:2311;0.0;0.0;0.0;15.57;Feb 55;0.0;;;;;
20200703:0011;0.0;0.0;0.0;14.98;02. Sep;0.0;;;;;
20200703:0111;0.0;0.0;0.0;14.32;Feb 97;0.0;;;;;
20200703:0211;0.0;0.0;0.0;13.93;Feb 83;0.0;;;;;
20200703:0311;0.0;0.0;0.0;13.64;Feb 69;0.0;;;;;
20200703:0411;53424.0;50.34;17746,00;13.67;Feb 69;0.0;;;;;
20200703:0511;117090.0;118.92;16.96;14.17;Mrz 52;0.0;;;;;
20200703:0611;400806.0;296.9;25.93;14.85;Mrz 93;0.0;;;;;
20200703:0711;539424.0;371.08;35.03;16.16;Apr 28;0.0;;;;;
20200703:0811;602532.0;413.32;43.86;17.38;Apr 55;0.0;;;;;
20200703:0911;747360.0;513.09;51.77;18.29;Apr 41;0.0;;;;;
20200703:1011;751086.0;519.65;57.76;19.29;Apr 14;0.0;;;;;
20200703:1111;610650.0;425.87;60.41;19.87;4.0;0.0;;;;;
20200703:1211;818748.0;570.64;58.78;20.26;Mrz 66;0.0;;;;;
20200703:1311;820998.0;572.93;53.47;20.77;Mrz 59;0.0;;;;;
20200703:1411;1041660.0;726.52;45.91;21.28;4.0;0.0;;;;;
20200703:1511;758430.0;526.57;37.24;21.46;Apr 28;0.0;;;;;
20200703:1611;570006.0;403.77;28.16;21.22;Apr 14;0.0;;;;;
20200703:1711;268470.0;212.66;19.13;21.22;Mrz 86;0.0;;;;;
20200703:1811;62352.0;68.72;45056,00;20. Jun;Feb 69;0.0;;;;;
20200703:1911;2610.0;Sep 32;45079,00;19.65;Feb 76;0.0;;;;;
20200703:2011;0.0;0.0;0.0;18.98;Feb 69;0.0;;;;;
20200703:2111;0.0;0.0;0.0;18.36;Feb 69;0.0;;;;;
20200703:2211;0.0;0.0;0.0;17. Aug;Feb 62;0.0;;;;;
20200703:2311;0.0;0.0;0.0;17.29;Feb 69;0.0;;;;;
20200704:0011;0.0;0.0;0.0;16.87;Feb 97;0.0;;;;;
20200704:0111;0.0;0.0;0.0;16.67;Mrz 24;0.0;;;;;
20200704:0211;0.0;0.0;0.0;16.52;Mrz 45;0.0;;;;;
20200704:0311;0.0;0.0;0.0;16.39;Mrz 66;0.0;;;;;
20200704:0411;51462.0;49.41;14458,00;16.26;Mrz 72;0.0;;;;;
20200704:0511;30222.0;33.68;16.87;16.76;Mrz 66;0.0;;;;;
20200704:0611;239238.0;176.96;25.84;17.79;Apr 21;0.0;;;;;
20200704:0711;463320.0;324.15;34.94;18.73;Apr 76;0.0;;;;;
20200704:0811;530226.0;367.65;43.77;18.79;Apr 83;0.0;;;;;
20200704:0911;713358.0;491.41;51.68;18. Jun;04. Jul;0.0;;;;;
20200704:1011;468396.0;328.57;57.67;19.57;Apr 97;0.0;;;;;
20200704:1111;468558.0;330.27;60.32;20.68;Mai 17;0.0;;;;;
20200704:1211;464346.0;328.75;58.71;22. Dez;Jun 21;0.0;;;;;
20200704:1311;364014.0;262.26;53.42;22.28;Mai 66;0.0;;;;;
20200704:1411;623826.0;436.79;45.87;22. Mrz;Apr 34;0.0;;;;;
20200704:1511;192780.0;148.18;37.21;22. Jul;Apr 28;0.0;;;;;
20200704:1611;207594.0;158.03;28.13;21.82;4.0;0.0;;;;;
20200704:1711;54810.0;52.92;45188,00;21.64;4.0;0.0;;;;;
20200704:1811;39492.0;41.37;17076,00;20.93;04. Jul;0.0;;;;;
20200704:1911;0.0;0.93;20121,00;19.76;Mrz 31;0.0;;;;;
20200704:2011;0.0;0.0;0.0;19.24;Mrz 45;0.0;;;;;
20200704:2111;0.0;0.0;0.0;18.66;Mrz 66;0.0;;;;;
20200704:2211;0.0;0.0;0.0;18.31;Mrz 52;0.0;;;;;
20200704:2311;0.0;0.0;0.0;18.13;Mrz 24;0.0;;;;;
20200705:0011;0.0;0.0;0.0;17. Aug;Mrz 38;0.0;;;;;
20200705:0111;0.0;0.0;0.0;17.85;Mrz 66;0.0;;;;;
20200705:0211;0.0;0.0;0.0;17.99;Mrz 79;0.0;;;;;
20200705:0311;0.0;0.0;0.0;18.17;Mrz 86;0.0;;;;;
20200705:0411;4266.0;Nov 19;47331,00;18.42;04. Jul;0.0;;;;;
20200705:0511;89928.0;77.22;16.78;18.73;Apr 34;0.0;;;;;
20200705:0611;153126.0;120.01;25.74;19.15;Apr 55;0.0;;;;;
20200705:0711;216432.0;162.57;34.85;20.23;Apr 97;0.0;;;;;
20200705:0811;300456.0;218.6;43.67;20.83;Mai 17;0.0;;;;;
20200705:0911;348084.0;250.52;51.58;22. Jan;08. Jul;0.0;;;;;
20200705:1011;229932.0;173.2;57.57;23. Jun;Jul 31;0.0;;;;;
20200705:1111;278676.0;205.91;60.23;23.21;06. Sep;0.0;;;;;
20200705:1211;246726.0;184.74;58.63;23.23;Jun 21;0.0;;;;;
20200705:1311;112626.0;94.3;53.36;23.67;Jul 24;0.0;;;;;
20200705:1411;263898.0;196.29;45.83;23. Jan;Mai 24;0.0;;;;;
20200705:1511;175932.0;136.63;37.17;21.96;Mai 31;0.0;;;;;
20200705:1611;446202.0;316.74;45197,00;21. Jun;Mai 52;0.0;;;;;
20200705:1711;93384.0;79.86;45065,00;20.19;04. Sep;0.0;;;;;
20200705:1811;50958.0;63.44;15250,00;20. Mrz;Mai 38;0.0;;;;;
